species_id	species_alt_id	max_complete	min_contam	max_qs
OTU-05234	278236	79.18	4.15	58.42999982833862
OTU-01351	278237	87.9	2.56	75.1000018119812
OTU-07779	278238	92.83	0	92.83000183105469
OTU-13009	278239	66.45	1.53	58.799997091293335
OTU-19120	278240	88.14	5.93	58.49000024795532
OTU-00024	278241	90.19	6.54	57.49000263214111
OTU-06836	278242	99.65	1.94	89.95000123977661
OTU-09783	278243	98.45	0.85	94.1999968290329
OTU-17030	278244	98.48	2.21	87.43000316619873
OTU-03493	278245	99.74	1.32	93.1399976015091
OTU-20313	278246	97.5	0	97.5
OTU-07528	278247	93.83	0	93.83000183105469
OTU-06971	278248	99.34	0.17	98.48999632894993
OTU-03949	278249	100	2.38	88.09999942779541
OTU-18163	278250	99	0	99
OTU-03737	278251	96.89	1.06	91.58999967575073
OTU-00911	278252	57.32	0	57.31999969482422
OTU-19920	278253	95.39	2.08	84.98999977111816
OTU-09843	278254	69.47	2.96	54.67000102996826
OTU-12448	278255	99.36	0	99.36000061035156
OTU-01315	278256	99.78	0.86	95.4799987077713
OTU-20965	278257	99.52	0.35	97.76999667286873
OTU-07519	278258	98.2	0	98.19999694824219
OTU-14525	278259	83.8	9.89	34.35000133514404
OTU-13954	278260	99.13	2.03	88.97999739646912
OTU-03233	278261	100	0	100
OTU-17987	278262	97.94	0.91	93.39000231027603
OTU-04860	278263	80.26	1.48	72.86000204086304
OTU-05378	278264	67.76	0	67.76000213623047
OTU-09984	278265	98.91	2.95	84.1600034236908
OTU-00785	278266	83.18	0.93	78.530000269413
OTU-00118	278267	99.03	0	99.02999877929688
OTU-14044	278268	100	3.16	84.19999957084656
OTU-22873	278269	99.66	0	99.66000366210938
OTU-05978	278270	100	0.36	98.19999992847443
OTU-16683	278271	100	0	100
OTU-17649	278272	90.1	0.81	86.04999846220016
OTU-18486	278273	99.54	1.11	93.99000084400177
OTU-07637	278274	82.27	2.73	68.61999654769897
OTU-18018	278275	99.84	0.83	95.68999642133713
OTU-00445	278276	99.84	0	99.83999633789062
OTU-06185	278277	94.18	2.69	80.73000001907349
OTU-22420	278278	99.8	0.42	97.70000311732292
OTU-22677	278279	84.04	4.47	61.69000196456909
OTU-07058	278280	100	0.25	98.75
OTU-14526	278281	76.86	4.46	54.5600004196167
OTU-05303	278282	96.42	1.08	91.01999795436859
OTU-05090	278283	92.89	4.21	71.83999919891357
OTU-18494	278284	99.59	0.34	97.88999632000923
OTU-20715	278285	100	0.54	97.29999989271164
OTU-06360	278286	98.25	0.95	93.50000005960464
OTU-14490	278287	81.02	0	81.0199966430664
OTU-15880	278288	95.25	0	95.25
OTU-15082	278289	52.23	0	52.22999954223633
OTU-18149	278290	75.87	0	75.87000274658203
OTU-01569	278291	89.61	0	83.70999908447266
OTU-02961	278292	99.47	1.2	93.47000098228455
OTU-22794	278293	99.64	1.55	91.88999962806702
OTU-07566	278294	59.94	5.5	32.439998626708984
OTU-11838	278295	67.22	0.67	63.87000113725662
OTU-08855	278296	68.59	0	68.58999633789062
OTU-04660	278297	87.22	4.64	64.02000188827515
OTU-05723	278298	90.86	9.68	42.459999084472656
OTU-19758	278299	99.27	0.15	98.51999661326408
OTU-05995	278300	92.45	2.44	80.24999666213989
OTU-03372	278301	99.15	2.56	86.3500018119812
OTU-15053	278302	81.02	0	73.12999874353409
OTU-16564	278303	100	0	100
OTU-00209	278304	100	0	100
OTU-08432	278305	55.17	3.45	37.91999793052673
OTU-21679	278306	90.49	8.6	47.4899959564209
OTU-06135	278307	100	0.6	96.99999988079071
OTU-00895	278308	65.42	0	65.41999816894531
OTU-21172	278309	100	0.38	98.10000002384186
OTU-19446	278310	92.42	1.71	83.86999797821045
OTU-11088	278311	91.96	0.81	87.90999907255173
OTU-09641	278312	99.33	0	99.33000183105469
OTU-15581	278313	63.62	0	63.619998931884766
OTU-19462	278314	100	1.64	91.80000007152557
OTU-12336	278315	86.83	0	86.83000183105469
OTU-20138	278317	99.84	1.52	92.23999643325806
OTU-08936	278318	98.78	0	98.77999877929688
OTU-23573	278319	100	1.35	93.24999988079071
OTU-12094	278320	77.32	0.13	76.66999971866608
OTU-17810	278321	96.6	0.61	93.54999840259552
OTU-10509	278322	100	0	100
OTU-18348	278323	96.44	0	96.44000244140625
OTU-07846	278324	78.88	1.98	68.97999715805054
OTU-13546	278325	99.3	0.7	95.80000311136246
OTU-15225	278326	62.31	0	62.310001373291016
OTU-04051	278327	99.47	0.76	95.67000126838684
OTU-02319	278328	99.08	0.92	94.48000174760818
OTU-07540	278329	85.9	2.75	72.1500015258789
OTU-05000	278330	99.66	0	99.66000366210938
OTU-19707	278331	96.9	0.85	92.65000140666962
OTU-17608	278332	94.66	0.88	79.40000307559967
OTU-11605	278333	96.15	0.7	92.65000158548355
OTU-06282	278334	96.74	0.54	94.03999775648117
OTU-08109	278335	97.22	1.35	90.47000110149384
OTU-19459	278336	99.84	0.03	99.68999634124339
OTU-23354	278337	97.67	6.28	66.26999711990356
OTU-13631	278338	72.75	1.34	66.049999833107
OTU-13946	278339	99.12	0.88	94.72000277042389
OTU-00487	278340	99.42	0.43	97.26999813318253
OTU-09924	278341	94.67	0	94.66999816894531
OTU-00196	278342	94.3	0	94.30000305175781
OTU-12857	278343	87.63	1.57	79.77999699115753
OTU-09022	278344	99.59	1.76	90.78999638557434
OTU-09007	278345	99.66	0.12	99.06000367552042
OTU-23361	278346	88.71	3.36	71.90999960899353
OTU-14649	278347	99.68	5.77	70.83000040054321
OTU-05566	278348	81.88	0	81.87999725341797
OTU-04268	278349	52.59	1.61	44.54000008106232
OTU-10412	278350	100	0	100
OTU-14974	278351	70.79	0	69.80000305175781
OTU-13548	278352	96.62	1.4	89.62000286579132
OTU-19699	278353	50	0	50
OTU-14299	278354	100	1.12	94.39999997615814
OTU-18167	278355	99.5	0.5	97
OTU-18623	278356	99.64	1.82	90.539999127388
OTU-08612	278357	92.26	4.52	69.6600022315979
OTU-22889	278358	99.08	0	99.08000183105469
OTU-03301	278359	99.88	4.23	78.72999715805054
OTU-17757	278360	99.15	0.44	96.95000153779984
OTU-09041	278361	100	1.04	94.80000019073486
OTU-05831	278362	100	0.52	97.40000009536743
OTU-10960	278363	98.85	1.15	93.09999859333038
OTU-01197	278364	82.12	0.06	81.82000275328755
OTU-22841	278365	99.89	1.46	92.58999919891357
OTU-14267	278366	95.07	1.11	89.51999962329865
OTU-02362	278367	98.68	0	98.68000030517578
OTU-09060	278368	99.18	1.29	92.73000049591064
OTU-04011	278369	100	0	100
OTU-05476	278370	99.92	0	99.91999816894531
OTU-00292	278371	100	0	100
OTU-21662	278372	60.34	0	60.34000015258789
OTU-12503	278373	95.91	0	95.91000366210938
OTU-01521	278374	66.5	2.99	51.549999952316284
OTU-00787	278375	82.71	0	82.70999908447266
OTU-13381	278376	100	0	100
OTU-09420	278377	98.84	4.09	78.38999557495117
OTU-23478	278378	93.21	1.35	86.45999896526337
OTU-17182	278379	97.3	0	97.30000305175781
OTU-02002	278380	99.45	0.55	96.69999688863754
OTU-14992	278381	80.88	4.31	59.329997539520264
OTU-00943	278382	86.7	1.2	75.80999732017517
OTU-00901	278383	67.52	0	67.5199966430664
OTU-06092	278384	99.95	0.55	97.19999688863754
OTU-18816	278385	92.3	2.59	79.35000348091125
OTU-21436	278386	99.14	0.69	95.68999940156937
OTU-15995	278387	99.93	0	99.93000030517578
OTU-14498	278388	52.97	0	52.970001220703125
OTU-17482	278389	100	0	100
OTU-07530	278390	91.07	0	91.06999969482422
OTU-14757	278391	66.26	0	66.26000213623047
OTU-14475	278392	92.31	1.1	86.80999743938446
OTU-01249	278393	84	2.56	71.2000002861023
OTU-07313	278394	99.84	0	99.83999633789062
OTU-09426	278395	98.29	6.84	64.09000015258789
OTU-11702	278396	99.31	0.73	95.65999746322632
OTU-09269	278397	99.34	2.54	86.63999652862549
OTU-23544	278398	84.28	8.17	43.42999839782715
OTU-09184	278399	98.55	0	98.55000305175781
OTU-03597	278400	99.44	0.65	96.19000256061554
OTU-16996	278401	81.87	1.79	72.9200029373169
OTU-08117	278402	100	0.44	97.80000001192093
OTU-23206	278403	65.45	0	65.44999694824219
OTU-22354	278404	100	0.14	99.29999999701977
OTU-12020	278405	96.2	0.21	95.14999698102474
OTU-04055	278406	89.03	1.56	81.22999906539917
OTU-21113	278407	98.71	0.75	94.95999908447266
OTU-18469	278408	99.66	2.02	89.5600037574768
OTU-19206	278409	99.87	0.65	96.62000286579132
OTU-02013	278410	98.74	0	98.73999786376953
OTU-21546	278411	93.98	0.09	81.17999723553658
OTU-06835	278412	99.65	0.82	95.5500015616417
OTU-13969	278413	97.55	1.21	91.50000286102295
OTU-21019	278414	100	0.49	97.54999995231628
OTU-15364	278415	63.66	0	59.50999993085861
OTU-16834	278416	98.43	0.94	93.73000031709671
OTU-04512	278417	92.28	0.93	87.62999874353409
OTU-12021	278418	57.75	8.6	14.749998092651367
OTU-07701	278419	100	0	100
OTU-13700	278420	99.3	0	99.30000305175781
OTU-04568	278421	96.43	0.98	91.53000020980835
OTU-07224	278422	97.46	1.93	87.8099993467331
OTU-22843	278423	99.59	1.76	90.78999638557434
OTU-02411	278424	99.4	1.76	90.60000157356262
OTU-02944	278425	99.18	3.3	82.68000054359436
OTU-17474	278426	100	0.63	96.85000002384186
OTU-21235	278427	99.57	3.47	82.21999955177307
OTU-11121	278428	99.85	0.83	95.6999985575676
OTU-09564	278429	98.79	1.8	89.79000115394592
OTU-11483	278430	100	0.56	97.19999998807907
OTU-01399	278431	94.87	7.26	58.57000160217285
OTU-15653	278432	68.23	0	68.2300033569336
OTU-05002	278433	99.32	0	99.31999969482422
OTU-09457	278434	98.33	0.07	97.98000182956457
OTU-08194	278435	99.73	0	99.7300033569336
OTU-14502	278436	73.63	1.65	65.37999737262726
OTU-18547	278437	99.61	1.19	93.66000032424927
OTU-07543	278438	97.69	1.98	87.79000234603882
OTU-03598	278439	99.64	1.58	91.73999917507172
OTU-15259	278440	57.34	0	57.34000015258789
OTU-08708	278441	100	2.98	85.09999990463257
OTU-03599	278442	99.91	0.36	98.1100035905838
OTU-05348	278443	100	1.09	94.549999833107
OTU-19807	278444	99.01	0.55	96.26000207662582
OTU-19346	278445	99.84	0.26	98.53999638557434
OTU-00219	278446	98.73	0	98.7300033569336
OTU-17610	278447	99.9	0.56	97.10000151395798
OTU-23524	278448	91.89	3.38	74.98999881744385
OTU-21250	278449	88.21	2.73	74.55999898910522
OTU-07625	278450	86.84	4.55	64.08999538421631
OTU-01233	278451	97.97	0	97.97000122070312
OTU-04069	278452	100	0	100
OTU-09252	278453	98.67	0.44	96.46999818086624
OTU-08184	278454	94.47	3.8	75.4700014591217
OTU-01243	278455	89.25	3.76	70.45000004768372
OTU-01014	278456	52.42	1.6	44.41999804973602
OTU-15223	278457	53.6	1.12	47.999998450279236
OTU-15109	278458	71.29	9.6	23.28999900817871
OTU-20746	278459	100	0	100
OTU-03963	278460	94.74	0	94.73999786376953
OTU-01429	278461	95.81	2.73	82.15999746322632
OTU-22167	278462	99.55	0.11	99.00000305473804
OTU-07544	278463	73.7	5.94	43.99999666213989
OTU-07105	278464	100	0	100
OTU-06573	278465	99.29	0.08	98.89000092446804
OTU-10686	278466	99.25	0	99.25
OTU-15609	278467	63.48	0	63.47999954223633
OTU-21867	278468	99.95	3.9	80.44999647140503
OTU-02634	278469	99.33	0.36	97.53000175952911
OTU-08609	278470	97.1	0	97.0999984741211
OTU-21089	278471	99.87	0.4	97.87000271677971
OTU-06509	278472	96.88	1.79	87.92999744415283
OTU-01882	278473	100	1.16	94.200000166893
OTU-22956	278474	100	0.36	98.19999992847443
OTU-12251	278475	54.24	5.49	26.790002822875977
OTU-12846	278476	97.19	0.34	95.49000242352486
OTU-14905	278477	68.21	0	66.4000015258789
OTU-23247	278478	93.52	0.24	86.03999789059162
OTU-09637	278479	99.33	0.56	96.53000181913376
OTU-17779	278480	51.71	4.08	31.309999465942383
OTU-14791	278481	89.77	0	89.7699966430664
OTU-05779	278482	74.75	5.74	46.05000114440918
OTU-07007	278483	95	1.08	89.59999978542328
OTU-01937	278484	98.54	1.75	89.79000091552734
OTU-12667	278485	70.89	0	70.88999938964844
OTU-08417	278486	53.19	0.65	49.939998745918274
OTU-07433	278487	91.81	1.41	84.75999772548676
OTU-01244	278488	93.18	2.27	81.83000040054321
OTU-13358	278489	81.88	1.68	73.4799975156784
OTU-18429	278490	98.58	0.75	94.83000183105469
OTU-19716	278491	99.57	0.43	97.41999965906143
OTU-00385	278492	100	1.24	93.79999995231628
OTU-01638	278493	100	0	100
OTU-16753	278494	96.97	0.5	94.47000122070312
OTU-23540	278495	88.51	0.84	84.31000226736069
OTU-14786	278496	100	0	95.44999986886978
OTU-13617	278497	65.07	4.7	41.570000648498535
OTU-10583	278499	100	0.45	97.75000005960464
OTU-15991	278500	71.66	0.59	68.7100037932396
OTU-07265	278501	100	2.55	87.25000023841858
OTU-10942	278502	83.1	0	83.0999984741211
OTU-08922	278503	98.78	0.18	97.87999874353409
OTU-00054	278504	50.34	9.22	4.239998817443848
OTU-03213	278505	98.7	1.95	88.94999670982361
OTU-08248	278506	96.06	0.36	94.25999748706818
OTU-21149	278507	92.53	0.86	88.2299987077713
OTU-08580	278508	87.63	7.12	52.02999782562256
OTU-20970	278509	100	0	100
OTU-23604	278510	98.31	8.88	53.90999698638916
OTU-23099	278511	100	0	100
OTU-02127	278512	97.96	2.03	87.8099992275238
OTU-21653	278513	96.89	0	96.88999938964844
OTU-23084	278514	97.65	0	97.6500015258789
OTU-11276	278515	99.68	0	99.68000030517578
OTU-13681	278516	76.67	1.57	68.81999790668488
OTU-01290	278517	84.78	2.56	71.97999906539917
OTU-16327	278518	100	0	100
OTU-03399	278519	70.88	0.87	66.52999722957611
OTU-22661	278520	98.71	0.02	98.60999908670783
OTU-14662	278521	87.53	3.41	70.47999835014343
OTU-20632	278522	99.95	0	97.89999696612358
OTU-11789	278523	78.08	0.34	76.3800018131733
OTU-23257	278524	90.38	0	90.37999725341797
OTU-01857	278525	100	0.58	97.1000000834465
OTU-13633	278526	65.57	0.67	62.219999611377716
OTU-12384	278527	99.11	2.68	85.71000027656555
OTU-21582	278528	100	0.46	97.69999995827675
OTU-17692	278529	98.94	0.25	97.69000244140625
OTU-16532	278530	92.08	0.8	88.08000177145004
OTU-16100	278531	86.57	0.25	85.31999969482422
OTU-02887	278532	99.37	1.69	90.92000246047974
OTU-06670	278533	99.67	0	99.66999816894531
OTU-16980	278534	99.19	0.08	98.79000245034695
OTU-07596	278535	70.22	1.82	61.12000095844269
OTU-19043	278536	99.94	0.03	99.79000244475901
OTU-13406	278537	98.66	0.67	95.31000357866287
OTU-16101	278538	81.64	1	76.63999938964844
OTU-18985	278539	99.76	0.74	96.06000208854675
OTU-17304	278540	99.51	1.55	91.76000237464905
OTU-23408	278541	97.47	0	97.47000122070312
OTU-12116	278542	50.09	9.85	0.8399982452392578
OTU-04460	278543	98.98	1.22	92.88000321388245
OTU-19347	278544	99.61	0	99.61000061035156
OTU-18312	278545	99.46	0.32	97.85999912023544
OTU-03036	278546	99.53	0.65	96.27999889850616
OTU-13615	278547	52.66	9.38	5.7599992752075195
OTU-20350	278548	99.95	0.49	97.49999690055847
OTU-02877	278549	99.09	1.14	93.3899964094162
OTU-07004	278550	93.01	6.74	59.31000328063965
OTU-14433	278551	89.56	2.75	75.80999755859375
OTU-22803	278552	99.59	0.82	95.48999637365341
OTU-17789	278553	96.96	0.3	95.45999902486801
OTU-18310	278554	99.59	1.88	90.18999636173248
OTU-00467	278555	99.93	1.06	94.63000059127808
OTU-04031	278556	99.47	2.07	88.97000169754028
OTU-04576	278557	98.39	2.15	87.63999891281128
OTU-12783	278558	92.28	2.13	81.62999820709229
OTU-03073	278559	99.29	0.77	95.44000101089478
OTU-10209	278560	99.38	0.78	95.47999739646912
OTU-00198	278561	92.81	0.03	92.65999756194651
OTU-13948	278562	97.41	0	97.41000366210938
OTU-11965	278563	99.11	6.04	68.91000080108643
OTU-15992	278564	67.76	2.35	56.01000261306763
OTU-16122	278565	97.8	0	97.80000305175781
OTU-18406	278566	98.25	0.92	93.6499999165535
OTU-16202	278567	95.25	0	95.25
OTU-05385	278568	71.94	0.54	69.24000233411789
OTU-03687	278569	99.89	0.07	99.53999938815832
OTU-01171	278570	98	1.6	89.54000079631805
OTU-10703	278571	100	0	100
OTU-08097	278572	99.76	2.53	87.11000227928162
OTU-18262	278573	59.72	0.87	55.37000119686127
OTU-23605	278574	94.59	4.39	72.63999700546265
OTU-06133	278575	100	0.6	96.99999988079071
OTU-07359	278576	99.45	1.09	93.99999678134918
OTU-11584	278577	80.82	0.6	77.81999957561493
OTU-18687	278578	51.99	0.76	48.19000172615051
OTU-18401	278579	99.59	5.44	72.38999605178833
OTU-02580	278580	100	0	100
OTU-18548	278581	98.62	0.37	96.77000272274017
OTU-00842	278582	77.78	0	77.77999877929688
OTU-06245	278583	93.17	0	93.16999816894531
OTU-22822	278584	99.84	0.63	96.68999636173248
OTU-02898	278585	99.75	4.35	78.00000047683716
OTU-22288	278586	99.84	0.43	97.68999630212784
OTU-21015	278587	100	2.01	89.95000004768372
OTU-02905	278588	99.76	4.41	77.71000289916992
OTU-18008	278589	99.1	0.77	95.24999856948853
OTU-16033	278590	98.84	3.3	82.3399965763092
OTU-11241	278591	99.73	0.71	96.18000346422195
OTU-19105	278592	98.14	1.55	90.38999962806702
OTU-12738	278593	71.35	1.57	63.49999821186066
OTU-15074	278594	70.79	0	70.79000091552734
OTU-01297	278595	100	0.05	99.74999999627471
OTU-13737	278596	97.56	0.63	94.40999758243561
OTU-16859	278597	100	0	100
OTU-03200	278598	100	0.97	95.14999985694885
OTU-04738	278599	58.62	0.39	56.66999900341034
OTU-21636	278600	99.35	0.54	96.64999836683273
OTU-04470	278601	99.59	1.63	91.43999636173248
OTU-08535	278602	94.28	0	94.27999877929688
OTU-18010	278603	99.62	0.02	99.5200027488172
OTU-16109	278604	76.34	5	51.339996337890625
OTU-09256	278605	90.09	0.56	87.2899963259697
OTU-01452	278606	93.9	1.66	85.60000169277191
OTU-16514	278607	100	0.43	97.84999996423721
OTU-09967	278608	98.91	3.99	78.96000361442566
OTU-07626	278609	92.27	2.91	77.71999621391296
OTU-16246	278610	94.15	1.49	86.70000147819519
OTU-15128	278611	59.57	0	59.56999969482422
OTU-10256	278612	98.95	0	98.94999694824219
OTU-17940	278613	96.18	0.88	91.78000032901764
OTU-10402	278614	99.87	0.2	98.87000273168087
OTU-00896	278615	53.97	0	53.970001220703125
OTU-10679	278616	100	0	100
OTU-15939	278617	99.61	6.98	64.71000051498413
OTU-18829	278618	99.58	0.28	98.18000182509422
OTU-06722	278619	50.73	1.47	43.37999939918518
OTU-23526	278620	98.65	0.68	95.25000149011612
OTU-19183	278621	99.38	1.17	93.52999746799469
OTU-09519	278622	99.34	0.26	98.03999638557434
OTU-03108	278623	100	3.35	83.25000047683716
OTU-14074	278624	97.13	6.98	62.22999715805054
OTU-17747	278625	91.73	1.14	86.03000342845917
OTU-09711	278626	99.34	0.22	98.23999634385109
OTU-04543	278627	99.05	2.65	85.80000257492065
OTU-14665	278628	96	2.28	84.60000014305115
OTU-04275	278629	51.23	5.71	22.679999351501465
OTU-07138	278630	100	1.63	91.85000002384186
OTU-13176	278631	98.99	1.01	93.93999791145325
OTU-09364	278632	98.2	2.76	84.3999969959259
OTU-02022	278633	99.37	1.08	93.97000253200531
OTU-19359	278634	76.1	1.93	66.44999873638153
OTU-03733	278635	100	0	99.55999755859375
OTU-00389	278636	100	0	100
OTU-21675	278637	62.84	0.93	58.190000116825104
OTU-05781	278638	99.51	3.97	79.66000199317932
OTU-07447	278639	84.01	1.91	74.46000230312347
OTU-19221	278640	95.77	3	80.7699966430664
OTU-09350	278641	99.17	0.21	98.11999820172787
OTU-15057	278642	65.19	8.02	25.09000015258789
OTU-05301	278643	75.32	0.54	72.61999958753586
OTU-21589	278644	100	0.97	95.14999985694885
OTU-07832	278645	71.66	3.7	53.160003423690796
OTU-09667	278646	98.68	1.21	92.63000011444092
OTU-13993	278647	99.74	0.51	97.18999791145325
OTU-04454	278648	53.8	0	53.79999923706055
OTU-08873	278649	93.19	2.35	81.44000291824341
OTU-14899	278650	71.91	1.12	66.31000363826752
OTU-01835	278651	99.13	0.77	95.2799973487854
OTU-06365	278652	99.01	0.33	97.36000207066536
OTU-08735	278653	95.27	0.39	93.31999671459198
OTU-17282	278654	99.51	1.52	91.9100022315979
OTU-20952	278655	99.05	1.69	90.60000276565552
OTU-05222	278656	77.15	0.5	74.6500015258789
OTU-09220	278657	99.33	0.22	98.23000183701515
OTU-07687	278658	91.82	0	91.81999969482422
OTU-06046	278659	98.96	2.98	84.05999898910522
OTU-02165	278660	99.49	0.34	97.78999784588814
OTU-11621	278661	97.98	0.81	93.93000334501266
OTU-12193	278662	82.96	0.32	81.35999912023544
OTU-16663	278663	50.25	1.2	44.24999976158142
OTU-03081	278664	81	6.59	48.04999923706055
OTU-17442	278665	100	1.27	93.65000009536743
OTU-13344	278666	86.42	4.36	64.61999750137329
OTU-04580	278667	70.86	2.59	57.910001039505005
OTU-15710	278668	65.74	0	65.73999786376953
OTU-09247	278669	100	0.33	98.34999993443489
OTU-14881	278670	61.88	0	61.880001068115234
OTU-08768	278671	79.57	0.67	76.21999961137772
OTU-01964	278672	99.55	0	99.55000305175781
OTU-09647	278673	99.33	2.01	89.2800018787384
OTU-10962	278674	97.99	1.34	91.28999769687653
OTU-09626	278675	99.33	0	99.33000183105469
OTU-02277	278676	99.41	2.53	86.76000380516052
OTU-02428	278677	99.71	0.97	94.85999894142151
OTU-17180	278678	95.72	0	95.72000122070312
OTU-05082	278679	92.86	7.14	57.160001277923584
OTU-13577	278680	99.29	5.08	73.89000129699707
OTU-17621	278681	98.5	0.89	94.05000007152557
OTU-19813	278683	98.29	0	98.29000091552734
OTU-15755	278684	62.49	0.86	58.19000160694122
OTU-21948	278685	98.33	0.56	95.53000181913376
OTU-01145	278686	81.87	0.12	81.27000275999308
OTU-10456	278687	99.82	0.2	98.81999967992306
OTU-04581	278688	77.31	0.74	73.60999751091003
OTU-05653	278689	94.37	3.02	79.27000284194946
OTU-05518	278690	87.62	0.71	84.07000285387039
OTU-05438	278691	89.52	0	89.5199966430664
OTU-14438	278692	51.87	4.4	29.869998455047607
OTU-21104	278693	64.41	0	64.41000366210938
OTU-22683	278694	95.39	2.44	83.18999910354614
OTU-03898	278695	98.84	1.27	92.37000131607056
OTU-11301	278696	99.23	0	99.2300033569336
OTU-10649	278697	99.62	1.13	93.97000277042389
OTU-18467	278698	99.66	1.87	90.31000363826752
OTU-11564	278699	92.45	0.81	88.39999693632126
OTU-04362	278700	100	0	100
OTU-05570	278701	91.83	0	91.83000183105469
OTU-21973	278702	70.74	1.67	62.38999807834625
OTU-23277	278703	100	0.62	96.89999997615814
OTU-12268	278704	52.53	8.68	9.129997253417969
OTU-14238	278705	85.74	0.85	81.48999774456024
OTU-10944	278706	96.25	1.12	90.64999997615814
OTU-13989	278707	74.37	0.4	72.37000271677971
OTU-07916	278708	71.79	1.03	66.64000105857849
OTU-04915	278709	86.67	1.23	79.76999807357788
OTU-01416	278710	89.74	3.42	72.6399974822998
OTU-15217	278711	63.32	0	63.31999969482422
OTU-07643	278712	82.61	6.36	50.80999994277954
OTU-18371	278713	99.27	1.07	93.91999638080597
OTU-07550	278714	60.25	1.49	52.799999952316284
OTU-02070	278715	99.49	0	99.48999786376953
OTU-11635	278716	96.88	2.28	85.47999739646912
OTU-19243	278717	99.55	0.82	95.4500030875206
OTU-00923	278718	85.98	0.93	81.3300033211708
OTU-02924	278719	99.81	1.58	91.90999734401703
OTU-18519	278720	83.3	1.97	73.45000290870667
OTU-11973	278721	59.89	8.6	16.889997482299805
OTU-03371	278722	100	2.35	88.25000047683716
OTU-15517	278723	57.95	3.64	39.75000023841858
OTU-06114	278724	100	0	100
OTU-07209	278725	97.62	1.9	88.12000286579132
OTU-12314	278726	60.89	7.38	23.989998817443848
OTU-21402	278727	67.4	0	67.4000015258789
OTU-18550	278728	98.96	0.02	98.85999908670783
OTU-23052	278729	98.4	0	98.4000015258789
OTU-23062	278730	99.2	0	99.19999694824219
OTU-03770	278731	99.64	3.19	83.68999910354614
OTU-20225	278732	99.24	0.6	96.23999774456024
OTU-22012	278733	95.51	0.76	91.71000218391418
OTU-22954	278734	99.28	1.03	94.12999892234802
OTU-05179	278735	99.46	1.08	94.05999886989594
OTU-21379	278736	92.71	0	84.35999929904938
OTU-08489	278737	99.35	4.09	78.89999771118164
OTU-15147	278738	51.36	0	51.36000061035156
OTU-04865	278739	90.71	1.36	83.90999901294708
OTU-22805	278740	99.31	0.12	98.7099975720048
OTU-04638	278741	50.63	6.9	16.130000591278076
OTU-09643	278742	99.34	1.32	92.73999607563019
OTU-00329	278743	99.14	1.6	91.13999927043915
OTU-21721	278744	100	0.18	99.09999996423721
OTU-06581	278745	99.65	0	99.6500015258789
OTU-03593	278746	96.01	1.35	89.26000201702118
OTU-17339	278747	99.9	0.99	94.95000147819519
OTU-03172	278748	98.77	1.84	89.5699964761734
OTU-08083	278749	99.93	1.11	94.38000023365021
OTU-22947	278750	99.86	2.01	89.81000065803528
OTU-21585	278751	99.52	1.08	94.11999642848969
OTU-12730	278752	64.45	1.01	59.3999969959259
OTU-17853	278753	99.68	0	99.68000030517578
OTU-20452	278754	96.3	0	96.30000305175781
OTU-21512	278755	94.58	0	94.58000183105469
OTU-07349	278756	98.91	0	98.91000366210938
OTU-02166	278757	99.49	0.06	99.18999787047505
OTU-19701	278758	53.28	2.59	40.32999920845032
OTU-17679	278759	99.6	1.08	94.19999825954437
OTU-14465	278760	88.03	1.71	79.47999858856201
OTU-21875	278761	99.79	0.22	98.69000092148781
OTU-13719	278762	99.39	0.91	94.83999925851822
OTU-13361	278763	99.33	0	99.33000183105469
OTU-06267	278764	98.06	0	98.05999755859375
OTU-05516	278765	89.19	0.48	86.79000249505043
OTU-23779	278766	60.51	7.14	24.809998989105225
OTU-10893	278767	92.13	0	92.12999725341797
OTU-08410	278768	86.38	1.29	79.92999744415283
OTU-23773	278769	68.6	7.84	29.39999771118164
OTU-16533	278770	80.92	2.17	70.06999778747559
OTU-20985	278771	97.72	0.75	93.97000122070312
OTU-18039	278772	99.25	0.11	98.70000000298023
OTU-17369	278773	99.9	1.34	93.2000013589859
OTU-06575	278774	98.94	0.71	95.39000254869461
OTU-10507	278775	97.57	0.12	96.96999970823526
OTU-01945	278776	85.57	3.46	68.26999950408936
OTU-02562	278777	99.41	0.09	98.96000364422798
OTU-17867	278778	99.09	0.45	96.83999639749527
OTU-04602	278779	57.53	1.58	49.629998564720154
OTU-14069	278780	99.65	0.05	99.40000152215362
OTU-11397	278781	69.41	0.34	67.71000364422798
OTU-01021	278782	59.73	0	59.72999954223633
OTU-15785	278783	65.13	0.86	60.829997181892395
OTU-06517	278784	98.65	1.66	90.35000169277191
OTU-19110	278785	98.75	1.09	93.299999833107
OTU-23237	278786	97.7	1.72	89.09999680519104
OTU-21574	278787	99.57	0.93	94.91999965906143
OTU-12870	278788	92.17	2.35	80.41999864578247
OTU-13333	278789	73.8	2.25	62.55000305175781
OTU-14940	278790	69.97	1.12	64.37000119686127
OTU-07002	278791	98.12	0	95.42000263929367
OTU-17712	278792	98.95	1.2	92.94999670982361
OTU-03489	278793	99.3	0.17	98.45000304281712
OTU-07017	278794	100	0.98	95.09999990463257
OTU-23389	278795	96.96	1.35	90.20999896526337
OTU-02799	278796	99.34	0.19	98.38999634981155
OTU-18551	278797	99.23	0.76	95.43000340461731
OTU-19729	278798	99.89	0.34	98.18999937176704
OTU-05839	278799	61.96	0.55	59.20999902486801
